flops_log10,size,custom,np_mm,numpy,torch
7.177798209733409,20.03677461028802,0.0005681514739990234,0.0006570816040039062,0.020053625106811523,0.0004279613494873047
7.973551601380955,22.239637567217926,0.0008356571197509766,0.0007245540618896484,0.0902106761932373,0.0008478164672851562
8.582297445933618,23.924812503605782,0.0012385845184326172,0.0009224414825439453,0.2784576416015625,0.0018820762634277344
9.075417983057717,25.28990497563786,0.0024862289428710938,0.0016558170318603516,0.7957003116607666,0.007172346115112305
9.489903497917512,26.437314206251695,0.0037081241607666016,0.002901792526245117,1.9730286598205566,0.007851600646972656
9.847417637822977,27.42701109431124,0.006239652633666992,0.004922389984130859,4.134546995162964,0.015296697616577148
10.161746054581105,28.297158093186486,0.009618997573852539,0.007331371307373047,8.354281663894653,0.025697946548461914
10.442206475835063,29.07354922057604,0.014341115951538086,0.011628389358520508,18.220818996429443,0.053484439849853516
10.646685213268716,29.639602272815996,0.03868818283081055,0.022257089614868164,32.89693522453308,0.0744636058807373
