Flops,Max_Size,Time,Difference
16.62113611327464,7.045852416959342,0.056539297103881836,6.151199340820312e-05
11.321928094887362,5.363807462410714,0.0021691322326660156,3.0040740966796875e-05
17.943064208162003,7.968290041608495,0.6253116130828857,6.341934204101562e-05
14.317129926384542,6.418229013399466,0.02475881576538086,7.534027099609375e-05
19.37602361543811,7.188957491976857,0.04193592071533203,3.647804260253906e-05
14.228818690495881,6.255157643152342,0.013184309005737305,5.793571472167969e-05
13.8317030992143,5.718109567356642,0.0056531429290771484,5.698204040527344e-05
14.339850002884624,6.241859139738113,0.009611129760742188,3.504753112792969e-05
13.206098613995797,5.918201293472064,0.00702977180480957,4.3392181396484375e-05
12.621136113274641,5.648352203369503,0.0037424564361572266,3.0040740966796875e-05
9.339850002884624,4.779884963192644,0.0008876323699951172,3.528594970703125e-05
14.813781191217037,6.489107609879127,0.009649276733398438,4.506111145019531e-05
11.884170519108435,5.686588011638831,0.002396106719970703,1.9550323486328125e-05
13.884170519108435,6.306271871530939,0.014698982238769531,4.029273986816406e-05
15.584962500721156,6.654420679631495,0.0069773197174072266,2.1457672119140625e-05
14.076815597050832,6.015539137313818,0.002110004425048828,1.8358230590820312e-05
15.451211111832329,6.225587347963277,0.009657859802246094,6.890296936035156e-05
16.720671786825555,6.571699982822927,0.04055500030517578,3.910064697265625e-05
14.45763738099176,6.4444529658393614,0.010576009750366211,2.956390380859375e-05
10.92481250360578,4.824021642833004,0.0006983280181884766,3.1948089599609375e-05
12.661778097771988,5.688387782703401,0.002402067184448242,3.4332275390625e-05
13.714245517666123,6.269193410110726,0.004862070083618164,2.5510787963867188e-05
14.621136113274641,6.639965741628131,0.015416383743286133,4.792213439941406e-05
17.46913301982959,6.996441005992593,0.019666194915771484,5.91278076171875e-05
15.872674880270605,6.846332162876739,0.11782717704772949,3.504753112792969e-05
17.14720492494223,7.237112245311219,0.05847954750061035,5.1021575927734375e-05
14.287712379549449,6.3478859466608935,0.005285024642944336,3.218650817871094e-05
18.46913301982959,7.282830487984201,0.04938840866088867,4.553794860839844e-05
13.614709844115207,5.980917383441534,0.0067403316497802734,5.6743621826171875e-05
18.62113611327464,7.6868460382323684,0.38003087043762207,8.034706115722656e-05
15.732167425663386,6.077959160718315,0.0045757293701171875,2.3603439331054688e-05
11.714245517666123,5.10465096510868,0.00194549560546875,3.838539123535156e-05
17.305634287546713,7.320219174972252,0.06554818153381348,6.651878356933594e-05
13.076815597050832,6.052936986493296,0.012951135635375977,3.075599670410156e-05
15.679700005769249,6.960329668365673,0.11003899574279785,6.699562072753906e-05
13.469133019829592,5.791612061971684,0.0058519840240478516,4.029273986816406e-05
15.609640474436812,6.910018958562041,0.01793193817138672,3.695487976074219e-05
15.416665599935456,6.348736216730284,0.0039119720458984375,2.193450927734375e-05
15.621136113274641,6.752791109393719,0.0230257511138916,4.172325134277344e-05
13.936637939002571,5.933118639142483,0.008925914764404297,5.9604644775390625e-05
14.813781191217037,6.0674279694230036,0.008876323699951172,5.9604644775390625e-05
18.983706192659348,7.749996350734644,0.30199599266052246,4.982948303222656e-05
10.550746785383243,4.931356150467928,0.0009527206420898438,2.1457672119140625e-05
11.129283016944967,5.564727594806047,0.0013599395751953125,2.0265579223632812e-05
14.813781191217037,6.317124411696306,0.021206140518188477,2.8848648071289062e-05
18.2060986139958,7.203243452457538,0.11992931365966797,4.553794860839844e-05
12.1357092861044,5.650971573195416,0.011986494064331055,5.173683166503906e-05
15.094737505048093,6.304226768903142,0.009528875350952148,4.6253204345703125e-05
8.906890595608518,4.249051528805085,0.0003390312194824219,1.2636184692382812e-05
16.943064208162003,6.9111546246204005,0.0432887077331543,5.6743621826171875e-05
18.457637380991763,7.652203973461738,0.30382323265075684,5.459785461425781e-05
20.199672344836365,7.781479061123549,0.16366267204284668,3.886222839355469e-05
13.550746785383243,6.17812823766529,0.013254404067993164,3.3855438232421875e-05
13.076815597050832,6.44506372306576,0.003895282745361328,2.1457672119140625e-05
16.428491035332247,7.148470372251648,0.0761563777923584,4.4345855712890625e-05
16.14720492494223,7.385885347691814,0.1759343147277832,3.147125244140625e-05
14.509775004326936,6.600583488811854,0.010968923568725586,6.031990051269531e-05
14.884170519108435,6.617178637999464,0.013067960739135742,4.839897155761719e-05
19.246740598493144,7.751211089990048,0.10719895362854004,4.1961669921875e-05
15.861450442608351,7.051302820234014,0.024832487106323242,4.315376281738281e-05
14.8317030992143,6.5937812348618285,0.04195380210876465,3.4809112548828125e-05
15.884170519108435,6.539174996216948,0.02084517478942871,6.127357482910156e-05
13.339850002884624,5.923358018924471,0.06863903999328613,3.4809112548828125e-05
14.1357092861044,6.680820310676939,0.016557931900024414,4.506111145019531e-05
15.1357092861044,6.0645598118577295,0.004718780517578125,3.8623809814453125e-05
11.965784284662087,5.889682593814155,0.0018682479858398438,2.7418136596679688e-05
18.094737505048094,7.248301439523723,0.158433198928833,6.842613220214844e-05
15.398743691938193,6.634349078950847,0.02047133445739746,3.218650817871094e-05
18.661778097771986,7.683174316524958,0.15525531768798828,4.124641418457031e-05
16.62113611327464,7.31290598710885,0.1286299228668213,5.984306335449219e-05
17.983706192659348,7.726259418394411,0.27441883087158203,6.0558319091796875e-05
13.106562940444883,5.955857010412938,0.004811525344848633,5.14984130859375e-05
14.954559846999834,6.685892506636941,0.015172481536865234,4.5299530029296875e-05
19.516802271220907,7.228381364320938,0.1655130386352539,3.123283386230469e-05
17.890596788267867,7.187746946251088,0.09160780906677246,4.1484832763671875e-05
14.8317030992143,6.056347530265086,0.027054309844970703,5.1975250244140625e-05
14.621136113274641,6.797264354607519,0.02865767478942871,4.0531158447265625e-05
17.153631194101663,6.933018523331578,0.07795047760009766,4.458427429199219e-05
13.872674880270605,6.024305837483091,0.012875556945800781,5.2928924560546875e-05
16.16545662949845,6.814210825685496,0.009626150131225586,3.910064697265625e-05
17.28771237954945,7.320561264999549,0.061577796936035156,5.316734313964844e-05
20.37602361543811,7.838827627247707,0.1929473876953125,4.506111145019531e-05
17.29920801838728,6.668338570418975,0.008815526962280273,3.7670135498046875e-05
19.036173612553483,7.70734786261919,0.2980620861053467,3.4332275390625e-05
14.69152544116604,6.437969556857552,0.020972728729248047,4.982948303222656e-05
9.0,4.46887879425401,0.000370025634765625,1.239776611328125e-05
17.35810170744085,7.357593067557143,0.08298993110656738,6.365776062011719e-05
13.398743691938193,5.850020989310782,0.034720420837402344,4.5299530029296875e-05
15.754887502163468,6.417402599177898,0.016643047332763672,3.0517578125e-05
17.036173612553483,7.056582591966289,0.047173500061035156,4.744529724121094e-05
9.906890595608518,5.1248692439316335,0.0032639503479003906,3.814697265625e-05
20.813781191217036,8.445614806778599,0.2744476795196533,2.956390380859375e-05
16.761914769057437,7.44357024968087,0.2109375,4.3392181396484375e-05
13.813781191217037,6.212937247390072,0.06872677803039551,3.0517578125e-05
19.276487941887197,8.470540412919954,1.5962929725646973,4.2438507080078125e-05
15.228818690495881,6.96305835561742,0.051970720291137695,5.793571472167969e-05
19.14720492494223,7.546482845164177,0.24617671966552734,3.910064697265625e-05
20.720671786825555,8.73065267189757,1.5298993587493896,3.4809112548828125e-05
11.807354922057604,5.33519303069027,0.002069234848022461,3.123283386230469e-05
14.491853096329674,6.402801120062859,0.027110815048217773,2.47955322265625e-05
17.62113611327464,7.037303363977317,0.028794288635253906,3.910064697265625e-05
9.228818690495881,4.908012936288469,0.0011935234069824219,1.52587890625e-05
16.521600439723727,7.708382653339701,0.1234586238861084,4.410743713378906e-05
18.720671786825555,7.720285156118251,0.10857295989990234,5.173683166503906e-05
16.791061114716953,7.395020584055388,0.06020689010620117,6.318092346191406e-05
16.17695226833628,6.954006188956169,0.073272705078125,4.315376281738281e-05
14.714245517666123,6.146456734222927,0.22162652015686035,3.0279159545898438e-05
16.78463484555752,7.093858981595524,0.029494285583496094,6.008148193359375e-05
15.884170519108435,7.305378888225089,0.09131121635437012,5.3882598876953125e-05
14.036173612553485,6.662434445157123,0.008267879486083984,4.1484832763671875e-05
14.491853096329674,6.407279384408001,0.14522671699523926,4.4345855712890625e-05
15.095067301607054,6.4862998166193195,0.09344696998596191,2.956390380859375e-05
16.568668693380506,7.0460845561505785,0.05437350273132324,3.24249267578125e-05
12.562242424221072,5.300595483889963,0.007126331329345703,3.552436828613281e-05
18.69152544116604,7.605411785408598,0.8275322914123535,4.124641418457031e-05
15.305634287546711,6.191653302741747,0.009554147720336914,2.7179718017578125e-05
15.906890595608518,6.652268006824569,0.03845858573913574,4.744529724121094e-05
16.35810170744085,6.9053802694526025,0.08021283149719238,4.38690185546875e-05
14.661778097771988,6.002773217289512,0.009075641632080078,4.315376281738281e-05
14.076815597050832,6.254626373563338,0.016435623168945312,4.124641418457031e-05
